! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! Generated from FAST_writer.py which accounts for different ctrl values (i.e. flap deflections) or Re and outputs this AD file with multiple tables
! note that this file uses Marshall Buhl's new input file processing; start all comment lines with ! 
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
@"AF12_Coords.txt"       NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
0.750000                 Re          ! Reynolds number in millions
0.000000                 Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-4.073730                alpha0      ! 0-lift angle of attack, depends on airfoil.
0.000000                 alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-0.000000                alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
4.659910                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.144503                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.021704                Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.011362                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.093641                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
210                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  3.02945079299702e-05  1.01108028588864e-03 -1.73537752981560e-07
-1.69996577815315e+02  5.22904260274054e-01  9.56044031780475e-04  3.93810653066788e-01
-1.60027112180039e+02  1.04807650169649e+00  3.70697834638400e-02  6.40510474579478e-01
-1.50000350765250e+02  1.14528715833949e+00  2.47789594313374e-01  5.94388322624872e-01
-1.39973589350460e+02  9.66585961748207e-01  5.13436098326108e-01  5.07739240632986e-01
-1.30004123715184e+02  7.65500829184168e-01  7.87732640516349e-01  4.78744068759187e-01
-1.19977362300394e+02  5.79617046623308e-01  1.05284038279465e+00  4.84020006535972e-01
-1.10007896665118e+02  3.96631443737164e-01  1.27459677465435e+00  4.88782698784623e-01
-9.99811352503287e+01  2.02679970831508e-01  1.43021766305432e+00  4.91155350451884e-01
-9.00116696150523e+01  2.75980476908400e-03  1.49931671467278e+00  4.77279773431763e-01
-7.99849082002629e+01 -1.99976772155698e-01  1.42926401968886e+00  4.34098022993039e-01
-7.00154425649866e+01 -3.96426966753238e-01  1.27505036156148e+00  3.81992040274162e-01
-5.99886811501972e+01 -5.85547293166423e-01  1.05268462430407e+00  3.28804134851637e-01
-5.00020267810669e+01 -7.72219312304389e-01  7.88118596032565e-01  2.77553248995337e-01
-3.99981836780828e+01 -9.65830122107670e-01  5.10044034693782e-01  2.28772733927196e-01
-3.00000701530499e+01 -1.13577179865014e+00  2.51931774563542e-01  1.70931088530111e-01
-2.00019566280170e+01 -1.09929851602187e+00  8.14379903294794e-02  3.68700893988768e-02
-1.97498551981595e+01 -1.09369599732750e+00  7.87977945597346e-02  1.93912118529687e-02
-1.94977537683019e+01 -1.08780874029283e+00  7.62582504967339e-02 -1.77376625345094e-03
-1.92513819163957e+01 -1.08177626482879e+00  7.38701978989853e-02 -1.07056939621489e-02
-1.89992804865381e+01 -1.07531396581824e+00  7.15235742340431e-02 -1.90612714403791e-02
-1.87471790566805e+01 -1.06855471454118e+00  6.92760517266104e-02 -2.85177133155346e-02
-1.85008072047743e+01 -1.06166266276936e+00  6.71763448656174e-02 -3.70612742314298e-02
-1.82487057749167e+01 -1.05433663427979e+00  6.51278033868074e-02 -4.13598689114634e-02
-1.80023339230105e+01 -1.04396326218879e+00  6.32245230861196e-02 -4.14939170360635e-02
-1.77502324931529e+01 -1.03161421482332e+00  6.13789903490041e-02 -4.14882281527027e-02
-1.74981310632953e+01 -1.01910665270068e+00  5.96376629726417e-02 -4.20319913031078e-02
-1.72517592113891e+01 -1.00675325541001e+00  5.80375796177788e-02 -4.27995103523867e-02
-1.69996577815315e+01 -9.94001572353561e-01  5.65032704724218e-02 -4.35714565684617e-02
-1.67475563516740e+01 -9.81149712367638e-01  5.52358686204800e-02 -4.42846023563470e-02
-1.65011844997677e+01 -9.68500709347907e-01  5.41404760544882e-02 -4.49310957719536e-02
-1.62490830699101e+01 -9.55472148145881e-01  5.30944024600054e-02 -4.55475128351548e-02
-1.60027112180039e+01 -9.42660395555635e-01  5.21216838059031e-02 -4.61121383712769e-02
-1.57506097881463e+01 -9.29472397160745e-01  5.11575006742928e-02 -4.66577262890786e-02
-1.54985083582888e+01 -9.16206762473189e-01  5.02088716204399e-02 -4.71773312062046e-02
-1.52521365063825e+01 -9.03167998970177e-01  4.92840682805842e-02 -4.76663391382772e-02
-1.50000350765250e+01 -8.89749029507492e-01  4.83288018013311e-02 -4.81539313135561e-02
-1.47479336466674e+01 -8.76250654018412e-01  4.73541207461279e-02 -4.86350614775971e-02
-1.45015617947611e+01 -8.62980078690757e-01  4.63733191896875e-02 -4.91052188004846e-02
-1.42494603649036e+01 -8.49317057218070e-01  4.53311877848581e-02 -4.95925557581260e-02
-1.39973589350460e+01 -8.35565585664524e-01  4.42402985508105e-02 -5.00924846354272e-02
-1.37509870831398e+01 -8.22050034760499e-01  4.31206542414954e-02 -5.05967555133693e-02
-1.34988856532822e+01 -8.08201767013785e-01  4.19267582079453e-02 -5.11221668034537e-02
-1.32525138013759e+01 -7.94714582277520e-01  4.07217941903220e-02 -5.16359280136255e-02
-1.30004123715184e+01 -7.81021514909472e-01  3.94582401148492e-02 -5.21528658364460e-02
-1.27483109416608e+01 -7.67495082903984e-01  3.81719122847010e-02 -5.26680195487075e-02
-1.25019390897546e+01 -7.54492331646248e-01  3.69003649693694e-02 -5.32362667426826e-02
-1.22498376598970e+01 -7.41467939372668e-01  3.55919500244335e-02 -5.38871061109955e-02
-1.19977362300394e+01 -7.28783564825051e-01  3.42835734431141e-02 -5.43681780625799e-02
-1.17513643781332e+01 -7.16738669146773e-01  3.30120350529839e-02 -5.45429208176139e-02
-1.14992629482756e+01 -7.04798506894873e-01  3.17253572853893e-02 -5.43077595235899e-02
-1.12471615184181e+01 -6.93288724540431e-01  3.04604860287625e-02 -5.35317348453701e-02
-1.10007896665118e+01 -6.82513691594340e-01  2.92523803734125e-02 -5.22347568376381e-02
-1.07486882366542e+01 -6.72053376264621e-01  2.80519556718714e-02 -5.03668299679703e-02
-1.05023163847480e+01 -6.62420746239175e-01  2.69195096953905e-02 -4.95594587419554e-02
-9.75174167312661e+00 -6.34002601131915e-01  2.37229217276288e-02 -4.99271631190519e-02
-9.49964024326905e+00 -6.23593227359113e-01  2.27341974496114e-02 -5.06069551929708e-02
-9.24753881341149e+00 -6.12040172358596e-01  2.17878437328325e-02 -5.17461435935294e-02
-9.00116696150523e+00 -5.99144827338367e-01  2.09037402957595e-02 -5.33609494090312e-02
-8.74906553164767e+00 -5.83722013600266e-01  2.00405712290749e-02 -5.53909423261387e-02
-8.50269367974142e+00 -5.65832251781491e-01  1.92373883066533e-02 -5.75644209463612e-02
-8.25059224988385e+00 -5.44091037369217e-01  1.84566520296209e-02 -5.98300040103343e-02
-7.99849082002629e+00 -5.18602864676147e-01  1.77173362792410e-02 -6.21128124416609e-02
-7.75211896812004e+00 -4.88010378747774e-01  1.70346760550554e-02 -6.43667822646437e-02
-7.50001753826248e+00 -4.55290517759465e-01  1.63767521243863e-02 -6.67032989549768e-02
-7.24791610840491e+00 -4.22364571621032e-01  1.57597353521263e-02 -6.90769158732734e-02
-7.00154425649866e+00 -3.89556418496114e-01  1.51960900261647e-02 -7.14388327954910e-02
-6.74944282664110e+00 -3.55530986883460e-01  1.46594027709316e-02 -7.38989505885599e-02
-6.49734139678354e+00 -3.21275266578617e-01  1.41630120998257e-02 -7.63770110457417e-02
-6.25096954487728e+00 -2.87779598727550e-01  1.37165714841193e-02 -7.87850622188015e-02
-5.99886811501972e+00 -2.51415830174753e-01  1.32989866148451e-02 -8.12033596236287e-02
-5.75249626311347e+00 -2.15248327721680e-01  1.29288479610130e-02 -8.34911921409936e-02
-5.49982187546077e+00 -1.78587552615443e-01  1.25877206705642e-02 -8.57281466237972e-02
-5.25001227678373e+00 -1.43147333515656e-01  1.22881832384395e-02 -8.77991913895639e-02
-5.00020267810669e+00 -1.08893066991916e-01  1.20254704841439e-02 -8.96746682979611e-02
-4.74982012163452e+00 -7.61571574049747e-02  1.17983276304395e-02 -9.12049674175625e-02
-4.50001052295749e+00 -4.55371548498329e-02  1.16069333763461e-02 -9.25806013075054e-02
-4.25020092428045e+00 -1.74884257709794e-02  1.14498047602872e-02 -9.32057133064786e-02
-3.99981836780828e+00  7.32465420052412e-03  1.13257379455984e-02 -9.38231118782828e-02
-3.75000876913124e+00  2.76279275158959e-02  1.12343385088821e-02 -9.37839166535712e-02
-3.50019917045420e+00  4.10580205992000e-02  1.11737657476475e-02 -9.32679202298826e-02
-3.24981661398203e+00  4.73544422133029e-02  1.11402732453423e-02 -9.24233612563455e-02
-3.00000701530499e+00  6.15575882166638e-02  1.11300937357097e-02 -9.13912973684927e-02
-2.75019741662795e+00  7.40082578904189e-02  1.11395476436489e-02 -9.03023787066428e-02
-2.49981486015578e+00  8.37057246896765e-02  1.11653931955501e-02 -8.91514224176391e-02
-2.25000526147874e+00  9.20245981068830e-02  1.12043630501976e-02 -8.73975561907074e-02
-2.00019566280170e+00  1.00730660995208e-01  1.12534591032862e-02 -8.43104634392361e-02
-1.74981310632953e+00  1.11524529234644e-01  1.13098244513875e-02 -7.92800479278742e-02
